L,L-115,PASS,w2/one-port/all_reduce/16384,2,one-port,all_reduce,16384,140293.0,162254.59999999998,213.8612804878049,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-116,PASS,w2/one-port/all_reduce/65536,2,one-port,all_reduce,65536,208752.0,258338.19999999998,79.61556064073227,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-117,PASS,w2/one-port/all_reduce/131072,2,one-port,all_reduce,131072,318117.0,354471.4,60.67461377074194,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-118,PASS,w2/one-port/all_reduce/196608,2,one-port,all_reduce,196608,474470.0,567345.7999999999,60.32676414494596,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-119,PASS,w2/one-port/all_reduce/262144,2,one-port,all_reduce,262144,581370.0,651924.9999999999,55.44249475491131,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-120,PASS,w2/one-port/all_reduce/393216,2,one-port,all_reduce,393216,801884.0,881088.7999999999,50.98124483438235,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-121,PASS,w2/one-port/all_reduce/524288,2,one-port,all_reduce,524288,1081418.0,1428757.9999999998,51.56484836925424,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-122,PASS,w2/one-port/all_reduce/786432,2,one-port,all_reduce,786432,1564193.0,1682100.4,49.723218259266325,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-123,PASS,w2/one-port/all_reduce/1048576,2,one-port,all_reduce,1048576,937779.0,1010481.6,22.35788193782186,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-124,PASS,w2/one-port/all_reduce/1572864,2,one-port,all_reduce,1572864,1251097.0,1338512.6,19.88551219899865,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-125,PASS,w2/one-port/all_reduce/2097152,2,one-port,all_reduce,2097152,1637652.0,1706659.0,19.522119041090992,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-126,PASS,w2/one-port/all_reduce/3145728,2,one-port,all_reduce,3145728,2331893.0,2434375.8,18.532090916315664,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-127,PASS,w2/one-port/all_reduce/4194304,2,one-port,all_reduce,4194304,3041534.0,3164551.6,18.128864596806398,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-128,PASS,w2/one-port/all_reduce/8388608,2,one-port,all_reduce,8388608,5805729.0,5999668.399999999,17.302385671072436,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-129,PASS,w2/one-port/all_reduce/16777216,2,one-port,all_reduce,16777216,11654648.0,12103542.0,17.36676953429426,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-130,PASS,w2/one-port/all_reduce/33554432,2,one-port,all_reduce,33554432,23396900.0,23917939.0,17.432039565541977,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-131,PASS,w2/one-port/all_reduce/67108864,2,one-port,all_reduce,67108864,46934754.0,53007198.8,17.48455550774767,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-132,PASS,w2/one-port/all_reduce/134217728,2,one-port,all_reduce,134217728,102820114.0,104379290.4,19.15173551933332,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-133,PASS,w2/one-port/all_to_allv/8,2,one-port,all_to_allv,8,69931.0,91237.2,69931.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-134,PASS,w2/one-port/all_to_allv/64,2,one-port,all_to_allv,64,69651.0,89545.6,23217.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-135,PASS,w2/one-port/all_to_allv/512,2,one-port,all_to_allv,512,74009.0,96124.0,3524.2380952380954,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-136,PASS,w2/one-port/all_to_allv/4096,2,one-port,all_to_allv,4096,76915.0,96521.2,468.9939024390244,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-137,PASS,w2/one-port/all_to_allv/16384,2,one-port,all_to_allv,16384,93245.0,105232.79999999999,142.14176829268294,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-138,PASS,w2/one-port/all_to_allv/65536,2,one-port,all_to_allv,65536,144211.0,164190.4,55.00038138825324,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-139,PASS,w2/one-port/all_to_allv/131072,2,one-port,all_to_allv,131072,209913.0,262105.59999999998,40.036810986076674,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-140,PASS,w2/one-port/all_to_allv/196608,2,one-port,all_to_allv,196608,252013.0,323621.2,32.04233947870311,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-141,PASS,w2/one-port/all_to_allv/262144,2,one-port,all_to_allv,262144,310382.0,411683.6,29.599656685103948,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-142,PASS,w2/one-port/all_to_allv/393216,2,one-port,all_to_allv,393216,408987.0,574886.0,26.00209803547587,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-143,PASS,w2/one-port/all_to_allv/524288,2,one-port,all_to_allv,524288,514064.0,760422.5999999999,24.511920656112913,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-144,PASS,w2/one-port/all_to_allv/786432,2,one-port,all_to_allv,786432,652384.0,944024.7999999996,20.738254180176742,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-145,PASS,w2/one-port/all_to_allv/1048576,2,one-port,all_to_allv,1048576,888186.0,1156687.8,21.17551974060652,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-146,PASS,w2/one-port/all_to_allv/1572864,2,one-port,all_to_allv,1572864,1223815.0,1491016.5999999996,19.451879519987283,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-147,PASS,w2/one-port/all_to_allv/2097152,2,one-port,all_to_allv,2097152,1355112.0,1843445.4,16.1540167129591,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-148,PASS,w2/one-port/all_to_allv/3145728,2,one-port,all_to_allv,3145728,1886308.0,2435596.2,14.990924262894382,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-149,PASS,w2/one-port/all_to_allv/4194304,2,one-port,all_to_allv,4194304,2725412.0,3185963.0,16.24464007915457,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-150,PASS,w2/one-port/all_to_allv/8388608,2,one-port,all_to_allv,8388608,4877919.0,5636334.4,14.537302001221892,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-151,PASS,w2/one-port/all_to_allv/16777216,2,one-port,all_to_allv,16777216,9521397.0,10610325.0,14.187979537736425,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-152,PASS,w2/one-port/all_to_allv/33554432,2,one-port,all_to_allv,33554432,20079197.0,20944713.0,14.960159531746163,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-153,PASS,w2/one-port/all_to_allv/67108864,2,one-port,all_to_allv,67108864,40383096.0,41437298.2,15.043873109182654,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-154,PASS,w2/one-port/all_to_allv/134217728,2,one-port,all_to_allv,134217728,81442221.0,83877319.8,15.16979330230167,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-155,PASS,w2/one-port/reduce_scatter/8,2,one-port,reduce_scatter,8,64581.0,95578.79999999999,64581.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-156,PASS,w2/one-port/reduce_scatter/64,2,one-port,reduce_scatter,64,66114.0,92441.59999999999,22038.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-157,PASS,w2/one-port/reduce_scatter/512,2,one-port,reduce_scatter,512,72987.0,94515.2,3475.5714285714284,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-158,PASS,w2/one-port/reduce_scatter/4096,2,one-port,reduce_scatter,4096,80020.0,106593.79999999994,487.9268292682927,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-159,PASS,w2/one-port/reduce_scatter/16384,2,one-port,reduce_scatter,16384,157405.0,199718.8,239.9466463414634,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-160,PASS,w2/one-port/reduce_scatter/65536,2,one-port,reduce_scatter,65536,191810.0,221687.99999999997,73.15408085430968,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-161,PASS,w2/one-port/reduce_scatter/131072,2,one-port,reduce_scatter,131072,330550.0,359415.8,63.04596604997139,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-162,PASS,w2/one-port/reduce_scatter/196608,2,one-port,reduce_scatter,196608,472366.0,648406.2,60.059249841068024,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-163,PASS,w2/one-port/reduce_scatter/262144,2,one-port,reduce_scatter,262144,314880.0,351500.79999999993,30.02860957467099,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-164,PASS,w2/one-port/reduce_scatter/393216,2,one-port,reduce_scatter,393216,402415.0,435887.4,25.584271091614216,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-165,PASS,w2/one-port/reduce_scatter/524288,2,one-port,reduce_scatter,524288,500569.0,535596.2,23.868443639137897,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-166,PASS,w2/one-port/reduce_scatter/786432,2,one-port,reduce_scatter,786432,690164.0,721937.6000000001,21.939220548032296,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-167,PASS,w2/one-port/reduce_scatter/1048576,2,one-port,reduce_scatter,1048576,875612.0,944145.2,20.875739080679,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-168,PASS,w2/one-port/reduce_scatter/1572864,2,one-port,reduce_scatter,1572864,1237110.0,1326271.2,19.663196376062942,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-169,PASS,w2/one-port/reduce_scatter/2097152,2,one-port,reduce_scatter,2097152,1576978.0,1731595.2,18.798836530094054,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-170,PASS,w2/one-port/reduce_scatter/3145728,2,one-port,reduce_scatter,3145728,2319400.0,2481630.1999999997,18.43280616705078,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-171,PASS,w2/one-port/reduce_scatter/4194304,2,one-port,reduce_scatter,4194304,3019873.0,3159093.0,17.99975562217997,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-172,PASS,w2/one-port/reduce_scatter/8388608,2,one-port,reduce_scatter,8388608,5965648.0,6166021.8,17.778980464617266,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-173,PASS,w2/one-port/reduce_scatter/16777216,2,one-port,reduce_scatter,16777216,11866035.0,12123334.6,17.681760541448302,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-174,PASS,w2/one-port/reduce_scatter/33554432,2,one-port,reduce_scatter,33554432,23766864.0,24000240.0,17.70768407767077,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-175,PASS,w2/one-port/reduce_scatter/67108864,2,one-port,reduce_scatter,67108864,47543235.0,48400025.8,17.711232307202287,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-176,PASS,w2/one-port/reduce_scatter/134217728,2,one-port,reduce_scatter,134217728,94840098.0,95387107.8,17.66534195365367,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-177,PASS,w8/four-port/all_gather/8,8,four-port,all_gather,8,111519.0,137129.4,111519.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-178,PASS,w8/four-port/all_gather/64,8,four-port,all_gather,64,117631.0,145236.99999999994,117631.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-179,PASS,w8/four-port/all_gather/512,8,four-port,all_gather,512,148008.0,196174.19999999995,24668.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-180,PASS,w8/four-port/all_gather/4096,8,four-port,all_gather,4096,182231.0,215215.59999999995,4444.658536585366,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-181,PASS,w8/four-port/all_gather/16384,8,four-port,all_gather,16384,269607.0,311252.79999999993,1643.9451219512196,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-182,PASS,w8/four-port/all_gather/65536,8,four-port,all_gather,65536,500369.0,540522.0,762.7576219512196,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-183,PASS,w8/four-port/all_gather/131072,8,four-port,all_gather,131072,700415.0,734295.3999999999,534.2601067887109,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-184,PASS,w8/four-port/all_gather/196608,8,four-port,all_gather,196608,634160.0,682018.0,322.399593289273,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-185,PASS,w8/four-port/all_gather/262144,8,four-port,all_gather,262144,697981.0,753775.0,266.20175438596493,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-186,PASS,w8/four-port/all_gather/393216,8,four-port,all_gather,393216,971383.0,1067645.7999999998,246.98271039918637,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-187,PASS,w8/four-port/all_gather/524288,8,four-port,all_gather,524288,1089353.0,1211694.8,207.77283997711234,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-188,PASS,w8/four-port/all_gather/786432,8,four-port,all_gather,786432,1445514.0,1578899.0,183.79071837253656,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-189,PASS,w8/four-port/all_gather/1048576,8,four-port,all_gather,1048576,1782726.0,1972645.4,170.01010871638374,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-190,PASS,w8/four-port/all_gather/1572864,8,four-port,all_gather,1572864,2411907.0,2863380.4,153.34140759107382,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-191,PASS,w8/four-port/all_gather/2097152,8,four-port,all_gather,2097152,3413117.0,3778057.4,162.74637612054167,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-192,PASS,w8/four-port/all_gather/3145728,8,four-port,all_gather,3145728,5025884.0,5308833.0,159.76489287303707,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-193,PASS,w8/four-port/all_gather/4194304,8,four-port,all_gather,4194304,6674098.0,6967665.2,159.11925424375357,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-194,PASS,w8/four-port/all_gather/8388608,8,four-port,all_gather,8388608,13079562.0,13494095.6,155.9188193641446,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-195,PASS,w8/four-port/all_gather/16777216,8,four-port,all_gather,16777216,26060840.0,26359391.599999998,155.33393335041993,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-196,PASS,w8/four-port/all_gather/33554432,8,four-port,all_gather,33554432,52419247.0,52744431.2,156.22121325008567,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-197,PASS,w8/four-port/all_gather/67108864,8,four-port,all_gather,67108864,104065734.0,104516600.0,155.06994452300663,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-198,PASS,w8/four-port/all_gather/134217728,8,four-port,all_gather,134217728,208003516.0,208824153.0,154.97461290529273,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-199,PASS,w8/four-port/all_reduce/8,8,four-port,all_reduce,8,71664.0,101456.8,71664.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-200,PASS,w8/four-port/all_reduce/64,8,four-port,all_reduce,64,67076.0,101131.59999999999,67076.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-201,PASS,w8/four-port/all_reduce/512,8,four-port,all_reduce,512,82665.0,113220.19999999998,13777.5,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-202,PASS,w8/four-port/all_reduce/4096,8,four-port,all_reduce,4096,92093.0,122586.2,2246.170731707317,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-203,PASS,w8/four-port/all_reduce/16384,8,four-port,all_reduce,16384,102533.0,135608.8,625.2012195121952,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-204,PASS,w8/four-port/all_reduce/65536,8,four-port,all_reduce,65536,139311.0,182570.19999999998,212.3643292682927,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-205,PASS,w8/four-port/all_reduce/131072,8,four-port,all_reduce,131072,177863.0,230638.8,135.6697177726926,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-206,PASS,w8/four-port/all_reduce/196608,8,four-port,all_reduce,196608,571792.0,617031.2,290.6924250127097,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-207,PASS,w8/four-port/all_reduce/262144,8,four-port,all_reduce,262144,673092.0,707777.4,256.70938215102973,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-208,PASS,w8/four-port/all_reduce/393216,8,four-port,all_reduce,393216,793498.0,836069.4,201.75387744724128,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-209,PASS,w8/four-port/all_reduce/524288,8,four-port,all_reduce,524288,862938.0,883519.7999999999,164.58859431623117,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-210,PASS,w8/four-port/all_reduce/786432,8,four-port,all_reduce,786432,350829.0,378123.4,44.60635727908455,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-211,PASS,w8/four-port/all_reduce/1048576,8,four-port,all_reduce,1048576,415029.0,441862.6,39.579343887087546,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-212,PASS,w8/four-port/all_reduce/1572864,8,four-port,all_reduce,1572864,517741.0,569652.5999999999,32.91633288829551,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-213,PASS,w8/four-port/all_reduce/2097152,8,four-port,all_reduce,2097152,666470.0,709029.7999999999,31.779038718291055,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-214,PASS,w8/four-port/all_reduce/3145728,8,four-port,all_reduce,3145728,901491.0,987469.6,28.65697119969483,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-215,PASS,w8/four-port/all_reduce/4194304,8,four-port,all_reduce,4194304,1123889.0,1147558.2,26.794988556170132,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-216,PASS,w8/four-port/all_reduce/8388608,8,four-port,all_reduce,8388608,1795497.0,1850648.7999999998,21.40375743559789,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-217,PASS,w8/four-port/all_reduce/16777216,8,four-port,all_reduce,16777216,3570677.0,3668511.1999999997,21.28278686081789,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-218,PASS,w8/four-port/all_reduce/33554432,8,four-port,all_reduce,33554432,7118831.0,7203189.8,21.21572665365301,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-219,PASS,w8/four-port/all_reduce/67108864,8,four-port,all_reduce,67108864,14222183.0,14407684.8,21.192692772493665,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-220,PASS,w8/four-port/all_reduce/134217728,8,four-port,all_reduce,134217728,28426062.0,28544403.8,21.1790552370848,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-221,PASS,w8/four-port/all_to_allv/8,8,four-port,all_to_allv,8,126407.0,137215.2,126407.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-222,PASS,w8/four-port/all_to_allv/64,8,four-port,all_to_allv,64,103594.0,109211.0,103594.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-223,PASS,w8/four-port/all_to_allv/512,8,four-port,all_to_allv,512,133310.0,144456.80000000002,22218.333333333332,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-224,PASS,w8/four-port/all_to_allv/4096,8,four-port,all_to_allv,4096,137658.0,148837.4,3357.512195121951,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-225,PASS,w8/four-port/all_to_allv/16384,8,four-port,all_to_allv,16384,183314.0,196759.4,1117.7682926829268,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-226,PASS,w8/four-port/all_to_allv/65536,8,four-port,all_to_allv,65536,388650.0,406302.19999999995,592.454268292683,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-227,PASS,w8/four-port/all_to_allv/131072,8,four-port,all_to_allv,131072,606138.0,655193.0,462.3478260869565,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-228,PASS,w8/four-port/all_to_allv/196608,8,four-port,all_to_allv,196608,815100.0,861971.5999999999,414.38739196746315,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-229,PASS,w8/four-port/all_to_allv/262144,8,four-port,all_to_allv,262144,996260.0,1101120.4,379.96186117467585,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-230,PASS,w8/four-port/all_to_allv/393216,8,four-port,all_to_allv,393216,1364421.0,1519364.0,346.9160945842868,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-231,PASS,w8/four-port/all_to_allv/524288,8,four-port,all_to_allv,524288,1762659.0,2000126.5999999999,336.19282853328247,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-232,PASS,w8/four-port/all_to_allv/786432,8,four-port,all_to_allv,786432,2422748.0,2594240.1999999997,308.0417037507947,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-233,PASS,w8/four-port/all_to_allv/1048576,8,four-port,all_to_allv,1048576,3344108.0,3669843.0,318.91169177951554,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-234,PASS,w8/four-port/all_to_allv/1572864,8,four-port,all_to_allv,1572864,4391002.0,4821330.0,279.16599910992437,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-235,PASS,w8/four-port/all_to_allv/2097152,8,four-port,all_to_allv,2097152,5645798.0,6000860.6,269.20646576387566,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-236,PASS,w8/four-port/all_to_allv/3145728,8,four-port,all_to_allv,3145728,8541163.0,8949301.2,271.51004513955115,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-237,PASS,w8/four-port/all_to_allv/4194304,8,four-port,all_to_allv,4194304,10861098.0,12076551.4,258.94282853328247,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-238,PASS,w8/four-port/all_to_allv/8388608,8,four-port,all_to_allv,8388608,22303887.0,23577439.799999997,265.8801363739316,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-239,PASS,w8/four-port/all_to_allv/16777216,8,four-port,all_to_allv,16777216,44214165.0,45982684.8,263.53564041889933,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-240,PASS,w8/four-port/all_to_allv/33554432,8,four-port,all_to_allv,33554432,87757771.0,90379825.0,261.5380083148311,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-241,PASS,w8/four-port/all_to_allv/67108864,8,four-port,all_to_allv,67108864,174773970.0,192661511.79999995,260.43337023852274,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-242,PASS,w8/four-port/all_to_allv/134217728,8,four-port,all_to_allv,134217728,349318401.0,392520415.4,260.2623504483012,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-243,PASS,w8/four-port/reduce_scatter/8,8,four-port,reduce_scatter,8,90620.0,123076.8,90620.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-244,PASS,w8/four-port/reduce_scatter/64,8,four-port,reduce_scatter,64,92063.0,123670.59999999999,92063.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-245,PASS,w8/four-port/reduce_scatter/512,8,four-port,reduce_scatter,512,110077.0,144849.8,18346.166666666668,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-246,PASS,w8/four-port/reduce_scatter/4096,8,four-port,reduce_scatter,4096,137568.0,174888.39999999997,3355.317073170732,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-247,PASS,w8/four-port/reduce_scatter/16384,8,four-port,reduce_scatter,16384,228078.0,245487.0,1390.719512195122,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-248,PASS,w8/four-port/reduce_scatter/65536,8,four-port,reduce_scatter,65536,467347.0,532535.0,712.4192073170732,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-249,PASS,w8/four-port/reduce_scatter/131072,8,four-port,reduce_scatter,131072,674866.0,746490.2,514.7719298245614,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-250,PASS,w8/four-port/reduce_scatter/196608,8,four-port,reduce_scatter,196608,595829.0,620232.4,302.912557193696,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-251,PASS,w8/four-port/reduce_scatter/262144,8,four-port,reduce_scatter,262144,651763.0,685858.0,248.57475209763538,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-252,PASS,w8/four-port/reduce_scatter/393216,8,four-port,reduce_scatter,393216,896042.0,995922.3999999999,227.82659547419271,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-253,PASS,w8/four-port/reduce_scatter/524288,8,four-port,reduce_scatter,524288,1039251.0,1137909.8,198.2168605760061,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-254,PASS,w8/four-port/reduce_scatter/786432,8,four-port,reduce_scatter,786432,1444853.0,1566588.8,183.70667514303878,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-255,PASS,w8/four-port/reduce_scatter/1048576,8,four-port,reduce_scatter,1048576,1758271.0,2015285.9999999995,167.67795155445356,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-256,PASS,w8/four-port/reduce_scatter/1572864,8,four-port,reduce_scatter,1572864,2528446.0,2892984.1999999997,160.75058808570157,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-257,PASS,w8/four-port/reduce_scatter/2097152,8,four-port,reduce_scatter,2097152,3479782.0,3637187.0,165.9251382796109,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-258,PASS,w8/four-port/reduce_scatter/3145728,8,four-port,reduce_scatter,3145728,5161709.0,5232652.8,164.08255451713396,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-259,PASS,w8/four-port/reduce_scatter/4194304,8,four-port,reduce_scatter,4194304,6752615.0,6835296.800000001,160.99120255578867,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-260,PASS,w8/four-port/reduce_scatter/8388608,8,four-port,reduce_scatter,8388608,12798064.0,13092430.0,152.56313850775447,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-261,PASS,w8/four-port/reduce_scatter/16777216,8,four-port,reduce_scatter,16777216,24332575.0,25905613.6,145.03272278614557,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-262,PASS,w8/four-port/reduce_scatter/33554432,8,four-port,reduce_scatter,33554432,48713791.0,51061878.6,145.1781161990195,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-263,PASS,w8/four-port/reduce_scatter/67108864,8,four-port,reduce_scatter,67108864,96611771.0,99368119.6,143.96268006180998,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-264,PASS,w8/four-port/reduce_scatter/134217728,8,four-port,reduce_scatter,134217728,195842058.0,217197458.99999994,145.91362546547478,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-265,PASS,w8/one-port/all_gather/8,8,one-port,all_gather,8,101009.0,106974.0,101009.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-266,PASS,w8/one-port/all_gather/64,8,one-port,all_gather,64,102271.0,129941.59999999998,34090.333333333336,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
